566,2634225673,1,g9pu3v9m3q9zm,1565558606,47,ALL_ROWS,2537082850,211770,1,1,,,,9270405800480343677,0,SYS,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,18,18,699,699,0,0,26761,26761,26811,26811,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147456,147456,18,18,147456,147456,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x99\x00\x03\x07\xc0\x02\x16\x03\xc2\x07\x11\xc0\x02\x16\x06\xc5\x1b#\x179J\x01\x01',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,fvy8ft3z46y6t,3767103925,4,CHOOSE,1633746601,31964,1,1,,,,1501830366671972513,0,SYS,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,83,83,790,790,9,9,16773,16773,17517,17517,544,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679936,679936,83,83,679936,679936,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x01\x01\xc0\x02\x16\x02\xc1\x02',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,fs4p95w7yg25b,2313771059,2,ALL_ROWS,2537082850,23527,1,1,python3@cisk.rs2.com (TNS V1-V3),,,2090203623146913644,0,SYS,0,11,11,11,11,0,0,11,11,0,0,1,1,0,0,11,11,0,0,44,44,11,11,2001,2001,928,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x99\x00\x01\x01\xc0\x02\x16\x04\xc3\x0bB\x05',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,fm1gpkftdrr1j,2529664852,1,ALL_ROWS,1189962988,27486,1,1,,,,8671573218277658050,0,SYS,0,1,1,1,1,2,2,1,1,0,0,1,1,0,0,1,1,78,78,863,863,1,1,30485,30485,31096,31096,529,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753664,753664,85,85,753664,753664,0,0,0,0,0,0,0,0,0,0,,,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,fa5z3v2sfb876,903671040,1,CHOOSE,1616013103,94168,1,1,,,,15624630832008860862,0,SYS,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,7,7,0,0,1999,1999,1657,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,f5ra7dru5fk5n,2413855561,36,CHOOSE,1616013103,84289,1,1,,,,516452634368408982,0,SYS,0,8,8,1,1,1,1,1,1,0,0,1,1,0,0,1,1,13,13,137,137,7,7,6608,6608,6750,6750,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106496,106496,13,13,106496,106496,0,0,0,0,0,0,0,0,0,0,,,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,f3g84j69n0tjh,2335623859,2,CHOOSE,2075687385,20920,1,2,,,,7238969627649178054,0,SYS,0,12,12,12,12,0,0,12,12,0,0,1,1,0,0,4,4,1,1,12,12,0,0,0,0,967,967,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,8192,1,1,8192,8192,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x01\x01\xc0\x02\x16\x03\xc2M_',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,f3g84j69n0tjh,914792125,49,CHOOSE,1633746601,20920,1,2,,,,7238969627649178054,0,SYS,0,17,17,17,17,17,17,17,17,0,0,1,1,0,0,1,1,3,3,169,169,0,0,1998,1998,2193,2193,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24576,24576,3,3,24576,24576,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x97\x00\x01\x01\xc0\x02\x16\x03\xc2\x08\x1c',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,f0nbbn03wx4at,3290949889,4,CHOOSE,3316887484,53503,2,2,,,,13400130670089407856,0,SYS,0,86,86,82,82,82,82,82,82,0,0,2,2,0,0,3,3,18,18,171,171,4,4,3881,3881,3205,3205,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147456,32768,18,4,147456,32768,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x02\x03\xc0\x02\x16\x04\xc3\x02\x14\\\xc0\x02\x16\x02\xc1T',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,cvnf9c2bfhj9g,2732395834,21,ALL_ROWS,3537174824,274983,1,1,,,,10085003879697297574,0,SYS,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,31,31,1091,1091,1,1,51414,51414,53374,53374,220,220,0,0,0,0,1149,1149,0,0,0,0,0,0,0,0,253952,253952,31,31,253952,253952,0,0,0,0,0,0,0,0,0,0,,,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,cvn54b7yz0s8u,3246118364,3,CHOOSE,3316887484,23557,1,1,,,,10497382246625953311,0,SYS,0,146,146,37,37,0,0,68,68,0,0,1,1,0,0,68,68,105,105,550,550,109,109,1997,1997,4938,4938,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860160,860160,105,105,860160,860160,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x03\x07\xc0\x02\x16\x04\xc3\x02#W\xc0\x02\x16\x01\x80\xc0\x02\x16\x06\xc5\x03\x02!B]',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,ct6c4h224pxgz,0,0,CHOOSE,3316887484,32332,1,1,sqlplus@cisk.rs2.com (TNS V1-V3),,,0,0,SYS,0,0,0,3,3,0,0,3,3,0,0,1,1,0,0,3,3,92,92,1990,1990,3,3,30980,30980,30335,30335,622,622,0,0,0,0,0,0,0,0,631,631,0,0,0,0,753664,753664,92,92,753664,753664,0,0,0,0,0,0,0,0,0,0,,,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,cn6hhn36a4rrs,3845132125,2,CHOOSE,2075687385,45227,2,2,,,,9884589347181778471,0,SYS,0,144,144,143,143,0,0,143,143,0,0,3,3,1,1,3,3,1,1,288,288,1,1,4555,4555,3314,3314,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,0,8192,0,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x01\x01\xc0\x02\x16\x02\xc2\x02',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,cbdfcfcp1pgtp,1593404224,3,CHOOSE,1616013103,23496,1,1,,,,13244931827898631363,0,SYS,0,78,78,39,39,39,39,39,39,0,0,1,1,0,0,39,39,3,3,174,174,78,78,3999,3999,3370,3370,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24576,24576,3,3,24576,24576,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x01\x01\xc0\x02\x16\x03\xc2S_',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,cb21bacyh3c7d,3452538079,1,ALL_ROWS,3808360290,54208,3,3,,,,10164673401669509915,0,SYS,0,6,6,6,6,0,0,6,6,0,0,3,3,0,0,6,6,9,9,54,54,6,6,3590,3590,3551,3551,58,58,0,0,0,0,1060,1060,0,0,0,0,0,0,0,0,73728,73728,9,9,73728,73728,0,0,0,0,0,0,0,0,0,0,,,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,c6awqs517jpj0,1319326155,3,CHOOSE,3316887484,23560,1,1,,,,5248879696856552772,0,SYS,0,107,107,68,68,0,0,68,68,0,0,1,1,0,0,68,68,51,51,333,333,39,39,4938,4938,3421,3421,297,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417792,417792,51,51,417792,417792,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x03\x07\xc0\x02\x16\x04\xc3\x02#W\xc0\x02\x16\x01\x80\xc0\x02\x16\x06\xc5\x03\x02!B]',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,c3zymn7x3k6wy,3446064519,4,CHOOSE,1616013103,35844,1,1,,,,3124173717757105445,0,SYS,0,40,40,20,20,0,0,20,20,0,0,1,1,0,0,20,20,31,31,967,967,160,160,8994,8994,8520,8520,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253952,253952,31,31,253952,253952,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x01\x01\xc0\x02\x16\x03\xc2Sc',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,c2utm6mt012tk,3513981620,12,ALL_ROWS,2537082850,97252,1,1,,,,12359058624391930304,0,SYS,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,15,15,322,322,0,0,6768,6768,6992,6992,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237568,237568,18,18,237568,237568,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x03\x03\xc0\x02\x16\x06\xc5\x1b#\x179J\xc0\x02\x16\x03\xc2\x06C',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,c2tnpdmt26t6b,3113170182,1,CHOOSE,1723525047,19427,1,1,,,,9169971246860265784,0,SYS,0,11,11,11,11,0,0,11,11,0,0,1,1,0,0,11,11,2,2,54,54,11,11,946,946,988,988,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384,2,2,16384,16384,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x97\x00\x01\x01\xf0\x01 \x00\xb2\x08EXPLICIT',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,c1y1djkqjcd88,2535025113,2516,ALL_ROWS,3207304630,80849,1,1,SQL*Plus,,,4878051979052001922,97,TPCDS1,97,8,8,1,1,1,1,1,1,0,0,1,1,0,0,1,1,8532,8532,45675,45675,100,100,285464,285464,330397,330397,32238,32238,0,0,0,0,0,0,496,496,0,0,0,0,0,0,74072064,74072064,3168,3168,70008832,70008832,55,55,4063232,4063232,0,0,0,0,0,0,,,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,buph6y66uhs07,4215953279,9,ALL_ROWS,2537082850,129056,1,1,python3@cisk.rs2.com (TNS V1-V3),,,17977937337199675820,0,SYS,0,1,1,1,1,3,3,1,1,0,0,1,1,0,0,1,1,12,12,219,219,1,1,15596,15596,15755,15755,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064384,2064384,132,132,2064384,2064384,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x02\x03\xc0\x02\x16\x06\xc5\x1b#\x179J\xc0\x02\x16\x06\xc5\x1b#\x179J',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,bnznj24yxuzah,1119547374,6,ALL_ROWS,2537082850,142426,1,1,,,,7476223213321459256,0,SYS,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,10,10,291,291,13,13,8001,8001,7993,7993,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048000,2048000,130,130,2048000,2048000,0,0,0,0,0,0,0,0,0,0,,,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,bb926a5dcb8kr,3530933756,3,CHOOSE,1633746601,102855,1,1,,,,15864925192918233104,0,SYS,0,0,0,3,3,0,0,3,3,0,0,1,1,0,0,3,3,12,12,361,361,3,3,5963,5963,5921,5921,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98304,98304,12,12,98304,98304,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x97\x00\x19\xff\x03\x04\x00\xc0\x02\x16\x04\xc3\x02\x08\x0c\xc0\x02\x16\x01\x80\x01\x02\x01\x02\x01\x01\x01\x02\x01\x01\x01\x02\x01\x02\x01\x01\x01\x01',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,b1wc53ddd6h3p,1637390370,2,CHOOSE,3316887484,19388,1,1,,,,18141995221362702588,0,SYS,0,37,37,37,37,0,0,37,37,0,0,1,1,0,0,37,37,20,20,156,156,37,37,999,999,2079,2079,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163840,163840,20,20,163840,163840,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x01\x01\xc0\x02\x16\x04\xc3\x02#W',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,asvzxj61dc5vs,3028786551,2,CHOOSE,1616013103,19390,1,1,,,,0,0,SYS,0,221,221,221,221,0,0,221,221,0,0,1,1,0,0,221,221,1,1,555,555,107,107,5993,5993,5045,5045,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,8192,1,1,8192,8192,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x01\x01\xc0\x02\x16\x06\xc5+_`\x0b\x19',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,afx304d90ps3z,2144485289,2,CHOOSE,1616013103,23528,1,1,,,,0,0,SYS,0,101,101,101,101,0,0,101,101,0,0,1,1,0,0,101,101,9,9,336,336,101,101,3001,3001,2930,2930,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,73728,9,9,73728,73728,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x01\x01\xc0\x02\x16\x06\xc5+_`\x0b\x19',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,9rfqm06xmuwu0,832500465,3,CHOOSE,2075687385,45254,2,2,,,,12313764141852424472,0,SYS,0,40,40,29,29,29,29,29,29,0,0,2,2,0,0,5,5,3,3,161,161,11,11,4001,4001,2620,2620,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24576,24576,3,3,24576,24576,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x01\x01\xc0\x02\x16\x03\xc2M_',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,9p6bq1v54k13j,415205717,2,CHOOSE,1633746601,30238,2,2,,,,4907944166023815120,0,SYS,0,22,22,13,13,0,0,22,22,0,0,4,4,2,2,3,3,0,0,66,66,9,9,1898,1898,2795,2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x97\x00\x01\x01\xf0\x01 \x00\xb2\nDBTIMEZONE',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,9g485acn2n30m,2544153582,3,CHOOSE,2075687385,45227,2,2,,,,1008029041321349622,0,SYS,0,29,29,29,29,29,29,29,29,0,0,2,2,0,0,5,5,1,1,167,167,0,0,2001,2001,2340,2340,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,8192,1,1,8192,8192,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x01\x01\xc0\x02\x16\x03\xc2M_',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,96ymyncbp66v4,4157543219,5,CHOOSE,2035934494,129441,1,1,,,,12876247053265447505,0,SYS,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,7,7,145,145,0,0,7642,7642,8421,8421,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57344,57344,7,7,57344,57344,0,0,0,0,0,0,0,0,0,0,,,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,96g93hntrzjtr,2239883476,1,RULE,1128688608,31691,1,1,,,,11825317804180127446,0,SYS,0,3055,3055,190,190,0,0,3055,3055,0,0,2,2,1,1,4,4,228,228,8975,8975,2865,2865,33246,33246,41992,41992,1701,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867776,1867776,228,228,1867776,1867776,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x97\x00\x02\x03\xc0\x02\x16\x02\xc1\x13\xc0\x02\x16\x02\xc1\x03',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,93z4cu03tf4z1,3314469322,1,ALL_ROWS,2537082850,44119,1,1,,,,4747111675779516896,0,SYS,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,36,36,586,586,49,49,33180,33180,120612,120612,87491,87491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294912,294912,36,36,294912,294912,0,0,0,0,0,0,0,0,0,0,,,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,92f47aa2q2rmd,3018082135,2,ALL_ROWS,1189962988,80919,1,1,,,,2243177294000505793,0,SYS,0,1,1,1,1,3,3,1,1,0,0,1,1,0,0,1,1,10,10,43,43,1,1,8299,8299,9172,9172,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196608,196608,17,17,196608,196608,0,0,0,0,0,0,0,0,0,0,b'\xbe\xda\x0c\x10\x02\x00[\x9ea\x98\x00\x02\x03\xf0\x01 \x00\xb2\x06gabsam\xf0\x01\x80\x00\xb2\x07==N/A==',,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
566,2634225673,1,8yu1fmd6pm6y2,0,0,CHOOSE,2075687385,23671,1,1,,,,0,0,SYS,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,33,33,491,491,1,1,25282,25282,25322,25322,199,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499712,499712,47,47,499712,499712,0,0,0,0,0,0,0,0,0,0,,,2634225673,0,2018-09-16 15:58:47,2018-09-16 15:58:47,2018-09-16 15:58:48.497000,0:00:00.500000,1,0,1,2:00:00
