PLAN_ID,TIMESTAMP,REMARKS,OPERATION,OPTIONS,OBJECT_NODE,OBJECT_OWNER,OBJECT_NAME,OBJECT_ALIAS,OBJECT_INSTANCE,OBJECT_TYPE,OPTIMIZER,SEARCH_COLUMNS,ID,PARENT_ID,DEPTH,POSITION,COST,CARDINALITY,BYTES,OTHER_TAG,PARTITION_START,PARTITION_STOP,PARTITION_ID,OTHER,OTHER_XML,DISTRIBUTION,CPU_COST,IO_COST,TEMP_SPACE,ACCESS_PREDICATES,FILTER_PREDICATES,PROJECTION,TIME,QBLOCK_NAME
13076,02/25/2019 10:34:41,,NESTED LOOPS,,,,,,,,,,10,9,10,1,5154,1,272,,,,,,,,153313833,5150,,,,"(#keys=0) ""ITEM"".ROWID[ROWID,10], ""I_ITEM_SK""[NUMBER,22], ""I_BRAND""[CHARACTER,50], ""I_CLASS""[CHARACTER,50], ""I_CATEGORY""[CHARACTER,50], ""I_PRODUCT_NAME""[CHARACTER,50], ""STORE_SALES"".ROWID[ROWID,10], ""SS_SOLD_DATE_SK""[NUMBER,22], ""SS_ITEM_SK""[NUMBER,22], ""SS_STORE_SK""[NUMBER,22], ""SS_QUANTITY""[NUMBER,22], ""SS_SALES_PRICE""[NUMBER,22], ""STORE"".ROWID[ROWID,10], ""S_STORE_SK""[NUMBER,22], ""S_STORE_ID""[CHARACTER,16], ""DATE_DIM"".ROWID[ROWID,10], ""D_DATE_SK""[NUMBER,22], ""D_MONTH_SEQ""[NUMBER,22], ""D_YEAR""[NUMBER,22], ""D_MOY""[NUMBER,22], ""D_QOY""[NUMBER,22]",1,
13076,02/25/2019 10:34:41,,NESTED LOOPS,,,,,,,,,,11,10,11,1,5154,1,272,,,,,,,,153313833,5150,,,,"(#keys=0) ""ITEM"".ROWID[ROWID,10], ""I_ITEM_SK""[NUMBER,22], ""I_BRAND""[CHARACTER,50], ""I_CLASS""[CHARACTER,50], ""I_CATEGORY""[CHARACTER,50], ""I_PRODUCT_NAME""[CHARACTER,50], ""STORE_SALES"".ROWID[ROWID,10], ""SS_SOLD_DATE_SK""[NUMBER,22], ""SS_ITEM_SK""[NUMBER,22], ""SS_STORE_SK""[NUMBER,22], ""SS_QUANTITY""[NUMBER,22], ""SS_SALES_PRICE""[NUMBER,22], ""STORE"".ROWID[ROWID,10], ""S_STORE_SK""[NUMBER,22], ""S_STORE_ID""[CHARACTER,16], ""DATE_DIM"".ROWID[ROWID,10], ""D_DATE_SK""[NUMBER,22]",1,
13076,02/25/2019 10:34:41,,NESTED LOOPS,,,,,,,,,,12,11,12,1,5153,1,252,,,,,,,,153304330,5149,,,,"(#keys=0) ""ITEM"".ROWID[ROWID,10], ""I_ITEM_SK""[NUMBER,22], ""I_BRAND""[CHARACTER,50], ""I_CLASS""[CHARACTER,50], ""I_CATEGORY""[CHARACTER,50], ""I_PRODUCT_NAME""[CHARACTER,50], ""STORE_SALES"".ROWID[ROWID,10], ""SS_SOLD_DATE_SK""[NUMBER,22], ""SS_ITEM_SK""[NUMBER,22], ""SS_STORE_SK""[NUMBER,22], ""SS_QUANTITY""[NUMBER,22], ""SS_SALES_PRICE""[NUMBER,22], ""STORE"".ROWID[ROWID,10], ""S_STORE_SK""[NUMBER,22], ""S_STORE_ID""[CHARACTER,16]",1,
13076,02/25/2019 10:34:41,,NESTED LOOPS,,,,,,,,,,13,12,13,1,5152,1,231,,,,,,,,153295509,5148,,,,"(#keys=0) ""ITEM"".ROWID[ROWID,10], ""I_ITEM_SK""[NUMBER,22], ""I_BRAND""[CHARACTER,50], ""I_CLASS""[CHARACTER,50], ""I_CATEGORY""[CHARACTER,50], ""I_PRODUCT_NAME""[CHARACTER,50], ""STORE_SALES"".ROWID[ROWID,10], ""SS_SOLD_DATE_SK""[NUMBER,22], ""SS_ITEM_SK""[NUMBER,22], ""SS_STORE_SK""[NUMBER,22], ""SS_QUANTITY""[NUMBER,22], ""SS_SALES_PRICE""[NUMBER,22]",1,
13076,02/25/2019 10:34:41,,TABLE ACCESS,BY INDEX ROWID BATCHED,,TPCDS100,ITEM,ITEM@SEL$4,7,TABLE,ANALYZED,,14,13,14,1,26,323,67507,,,,,,,,434637,26,,,,"ITEM.ROWID[ROWID,10], ""I_ITEM_SK""[NUMBER,22], ""I_BRAND""[CHARACTER,50], ""I_CLASS""[CHARACTER,50], ""I_CATEGORY""[CHARACTER,50], ""I_PRODUCT_NAME""[CHARACTER,50]",1,SEL$4
13076,02/25/2019 10:34:41,,INDEX,RANGE SCAN,,TPCDS100,SYS_C0021203,ITEM@SEL$4,,INDEX (UNIQUE),ANALYZED,1,15,14,15,1,2,323,,,,,,,,,79043,2,,"I_ITEM_SK>=579 AND ""I_ITEM_SK""<=900",,"ITEM.ROWID[ROWID,10], ""I_ITEM_SK""[NUMBER,22]",1,SEL$4
13076,02/25/2019 10:34:41,,TABLE ACCESS,BY INDEX ROWID BATCHED,,TPCDS100,STORE_SALES,STORE_SALES@SEL$4,4,TABLE,ANALYZED,,16,13,14,2,16,1,22,,,,,,,,474343,16,,,"SS_SOLD_DATE_SK<=2425522 AND ""SS_SOLD_DATE_SK"">=2415522","STORE_SALES.ROWID[ROWID,10], ""SS_SOLD_DATE_SK""[NUMBER,22], ""SS_ITEM_SK""[NUMBER,22], ""SS_STORE_SK""[NUMBER,22], ""SS_QUANTITY""[NUMBER,22], ""SS_SALES_PRICE""[NUMBER,22]",1,SEL$4
13076,02/25/2019 10:34:41,,INDEX,RANGE SCAN,,TPCDS100,SYS_C0021248,STORE_SALES@SEL$4,,INDEX (UNIQUE),ANALYZED,1,17,16,15,1,9,6,,,,,,,,,421311,9,,"SS_ITEM_SK=""I_ITEM_SK""","SS_ITEM_SK<=900 AND ""SS_ITEM_SK"">=579","STORE_SALES.ROWID[ROWID,10], ""SS_ITEM_SK""[NUMBER,22]",1,SEL$4
13076,02/25/2019 10:34:41,,TABLE ACCESS,BY INDEX ROWID,,TPCDS100,STORE,STORE@SEL$4,6,TABLE,ANALYZED,,18,12,13,2,1,1,21,,,,,,,,8821,1,,,,"STORE.ROWID[ROWID,10], ""S_STORE_SK""[NUMBER,22], ""S_STORE_ID""[CHARACTER,16]",1,SEL$4
13076,02/25/2019 10:34:41,,INDEX,UNIQUE SCAN,,TPCDS100,SYS_C0021206,STORE@SEL$4,,INDEX (UNIQUE),ANALYZED,1,19,18,14,1,0,1,,,,,,,,,1050,0,,"SS_STORE_SK=""S_STORE_SK""",,"STORE.ROWID[ROWID,10], ""S_STORE_SK""[NUMBER,22]",1,SEL$4
13076,02/25/2019 10:34:41,,INDEX,UNIQUE SCAN,,TPCDS100,SYS_C0021186,DATE_DIM@SEL$4,,INDEX (UNIQUE),ANALYZED,1,20,11,12,2,0,1,,,,,,,,,1957,0,,"SS_SOLD_DATE_SK=""D_DATE_SK""","D_DATE_SK<=2425522 AND ""D_DATE_SK"">=2415522","DATE_DIM.ROWID[ROWID,10], ""D_DATE_SK""[NUMBER,22]",1,SEL$4
13076,02/25/2019 10:34:41,,TABLE ACCESS,BY INDEX ROWID,,TPCDS100,DATE_DIM,DATE_DIM@SEL$4,5,TABLE,ANALYZED,,21,10,11,2,1,1,20,,,,,,,,9503,1,,,"D_MONTH_SEQ>=1215 AND ""D_MONTH_SEQ""<=1226","DATE_DIM.ROWID[ROWID,10], ""D_MONTH_SEQ""[NUMBER,22], ""D_YEAR""[NUMBER,22], ""D_MOY""[NUMBER,22], ""D_QOY""[NUMBER,22]",1,SEL$4
